Var1,mag_dB,phase
125342.42654614,-6.37753045783463,61.323097014874
126503.37203959,-6.28556561330177,60.9889922898484
127675.070431926,-6.19349037031369,60.6498204305578
128857.621318552,-6.10130788677857,60.3054795539966
130051.125217341,-6.00902163173369,59.9558655297124
131255.683577184,-5.91663540329795,59.6008719507642
132471.398786612,-5.82415334749642,59.2403901068227
133698.374182495,-5.73157997798929,58.8743089597192
134936.714058831,-5.63892019673738,58.502515121773
136186.523675608,-5.54617931563673,58.1248928372572
137447.909267754,-5.45336307915379,57.7413239673941
138720.978054162,-5.36047768799252,57.3516879793011
140005.83824681,-5.26752982382356,56.9558619393428
141302.599059953,-5.17452667510443,56.5537205113837
142611.370719413,-5.08147596401818,56.1451359604696
143932.264471941,-4.98838597455547,55.7299781625085
145265.392594678,-4.89526558176318,55.3081146205656
146610.868404698,-4.80212428217897,54.879410488426
147968.80626864,-4.70897222546817,54.4437286021318
149339.321612425,-4.61582024727468,54.0009295202426
150722.530931076,-4.52267990329262,53.5508715736207
152118.55179861,-4.42956350456015,53.0934109255941
153527.502878042,-4.3364841539696,52.6284016434022
154949.503931463,-4.24345578398102,52.1556957818835
156384.675830225,-4.15049319551733,51.675143480419
157833.140565212,-4.05761209800957,51.1865930741991
159295.021257212,-3.96482915054979,50.6898912209389
160770.442167382,-3.87216200409688,50.184883044217
162259.528707809,-3.77962934466708,49.6714122946699
163762.407452169,-3.68725093742528,49.1493215303193
165279.20614649,-3.59504767157691,48.6184523173605
166810.053720006,-3.50304160594147,48.0786454527796
168355.08029612,-3.4112560150685,47.5297412102063
169914.417203463,-3.31971543573485,46.971579610437
171488.196987054,-3.22844571363797,46.4040007180866
173076.553419573,-3.13747405007381,45.8268449658346
174679.621512725,-3.04682904836043,45.2399535077341
176297.53752872,-2.95654075973802,44.643168603034
177930.438991858,-2.86664072844466,44.0363340319337
179578.46470021,-2.77716203563305,43.4192955446374
